CAM	participantCAM	id	daughterID	motherID	intensity	agreement	isBidirectional	isDeletable	isActive
2183	guohti2_2183	31616	31711	31713	6	1	0	NA	NA
2183	guohti2_2183	31614	31711	31713	6	0	0	NA	NA
2183	guohti2_2183	31612	31711	31717	6	1	0	NA	NA
2183	guohti2_2183	31604	31715	31716	6	1	0	NA	NA
2156	habrfa2_2156	31115	31267	31272	6	1	0	NA	NA
2156	habrfa2_2156	31105	31267	31269	6	1	0	NA	NA
2156	habrfa2_2156	31100	31189	31267	6	1	1	NA	NA
2156	habrfa2_2156	31095	31260	31179	6	1	1	NA	NA
2156	habrfa2_2156	31093	31260	31258	6	1	1	NA	NA
2156	habrfa2_2156	31092	31169	31260	6	1	0	NA	NA
2156	habrfa2_2156	31090	31179	31258	6	1	1	NA	NA
2156	habrfa2_2156	31084	31179	31251	6	1	0	NA	NA
2156	habrfa2_2156	31075	31175	31218	6	1	1	NA	NA
2156	habrfa2_2156	31069	31235	31179	6	1	1	NA	NA
2156	habrfa2_2156	31045	31226	31177	6	1	1	NA	NA
2156	habrfa2_2156	31054	31177	31228	6	0	0	NA	NA
2156	habrfa2_2156	31032	31196	31209	6	1	1	NA	NA
2156	habrfa2_2156	31030	31175	31209	6	1	1	NA	NA
2156	habrfa2_2156	31021	31189	31196	6	1	1	NA	NA
2156	habrfa2_2156	31014	31174	31183	6	1	1	NA	NA
2156	habrfa2_2156	31012	31174	31189	6	1	1	NA	NA
2156	habrfa2_2156	30987	31169	31179	6	1	0	NA	NA
2156	habrfa2_2156	30985	31169	31177	6	1	0	NA	NA
2156	habrfa2_2156	30984	31169	31175	9	1	0	NA	NA
2156	habrfa2_2156	30981	31169	31174	9	1	0	NA	NA
2167	halida2_2167	31352	31414	31417	6	1	0	NA	NA
2167	halida2_2167	31345	31414	31418	6	1	0	NA	NA
2167	halida2_2167	31344	31414	31441	6	1	0	NA	NA
2167	halida2_2167	31343	31414	31431	6	1	0	NA	NA
2167	halida2_2167	31342	31414	31427	6	1	0	NA	NA
2167	halida2_2167	31340	31414	31435	6	1	0	NA	NA
2147	hateah2_2147	30898	31026	31042	6	1	0	NA	NA
2147	hateah2_2147	30893	31076	31098	6	0	0	NA	NA
2147	hateah2_2147	30890	31071	31098	6	0	0	NA	NA
2147	hateah2_2147	30884	31082	30990	6	1	1	NA	NA
2147	hateah2_2147	30883	31082	31083	6	1	0	NA	NA
2147	hateah2_2147	30881	31082	31087	6	1	0	NA	NA
2147	hateah2_2147	30879	31098	30990	6	1	1	NA	NA
2147	hateah2_2147	30878	31091	31098	6	1	0	NA	NA
2147	hateah2_2147	30877	31095	31098	6	1	0	NA	NA
2147	hateah2_2147	30876	30990	31076	6	1	0	NA	NA
2147	hateah2_2147	30875	30990	31071	6	1	0	NA	NA
2147	hateah2_2147	30871	31045	30990	6	1	1	NA	NA
2147	hateah2_2147	30870	31045	31057	6	1	0	NA	NA
2147	hateah2_2147	30867	31045	31054	6	0	0	NA	NA
2147	hateah2_2147	30864	31042	30990	6	0	1	NA	NA
2147	hateah2_2147	30862	31042	31065	6	1	0	NA	NA
2147	hateah2_2147	30861	31022	31065	6	1	0	NA	NA
2147	hateah2_2147	30860	31033	31042	6	1	0	NA	NA
2147	hateah2_2147	30859	31022	31033	6	1	0	NA	NA
2147	hateah2_2147	30858	31022	31026	6	1	0	NA	NA
2169	haweph2_2169	31461	31436	31545	6	1	0	NA	NA
2169	haweph2_2169	31460	31447	31545	6	1	0	NA	NA
2169	haweph2_2169	31459	31490	31543	6	1	0	NA	NA
2169	haweph2_2169	31456	31447	31543	6	1	0	NA	NA
2169	haweph2_2169	31446	31434	31533	6	1	0	NA	NA
2169	haweph2_2169	31445	31438	31533	6	1	0	NA	NA
2169	haweph2_2169	31435	31423	31447	6	1	0	NA	NA
2169	haweph2_2169	31432	31423	31436	6	1	0	NA	NA
2169	haweph2_2169	31429	31423	31438	6	1	0	NA	NA
2169	haweph2_2169	31428	31438	31515	6	1	0	NA	NA
2169	haweph2_2169	31427	31438	31510	6	1	0	NA	NA
2169	haweph2_2169	31425	31438	31520	6	1	0	NA	NA
2169	haweph2_2169	31424	31447	31504	6	1	0	NA	NA
2169	haweph2_2169	31423	31447	31499	6	1	0	NA	NA
2169	haweph2_2169	31422	31447	31490	6	1	0	NA	NA
2169	haweph2_2169	31421	31436	31521	6	1	0	NA	NA
2169	haweph2_2169	31420	31436	31479	6	1	0	NA	NA
2169	haweph2_2169	31418	31436	31526	6	1	0	NA	NA
2169	haweph2_2169	31415	31436	31527	6	1	0	NA	NA
2169	haweph2_2169	31405	31423	31434	6	1	0	NA	NA
2169	haweph2_2169	31404	31434	31472	6	1	0	NA	NA
2169	haweph2_2169	31403	31434	31466	6	1	0	NA	NA
2169	haweph2_2169	31402	31434	31461	6	1	0	NA	NA
2114	kabosa2_2114	30411	30600	30662	6	1	0	NA	NA
2114	kabosa2_2114	30402	30600	30656	6	1	0	NA	NA
2114	kabosa2_2114	30390	30610	30646	6	1	0	NA	NA
2114	kabosa2_2114	30389	30636	30646	6	1	0	NA	NA
2114	kabosa2_2114	30387	30610	30636	6	1	0	NA	NA
2114	kabosa2_2114	30385	30600	30636	6	0	0	NA	NA
2114	kabosa2_2114	30373	30600	30615	6	1	0	NA	NA
2114	kabosa2_2114	30372	30605	30610	6	1	0	NA	NA
2114	kabosa2_2114	30369	30602	30605	6	0	0	NA	NA
2114	kabosa2_2114	30368	30601	30605	6	0	0	NA	NA
2114	kabosa2_2114	30367	30601	30602	9	1	0	NA	NA
2114	kabosa2_2114	30366	30600	30601	6	1	0	NA	NA
2144	knbane2_2144	31903	31123	31991	6	1	0	NA	NA
2144	knbane2_2144	31902	31200	31991	6	1	0	NA	NA
2144	knbane2_2144	31901	31136	31991	6	1	0	NA	NA
2144	knbane2_2144	31900	31014	31991	9	1	0	NA	NA
2144	knbane2_2144	31899	31223	31991	6	1	0	NA	NA
2144	knbane2_2144	31070	31136	31047	6	0	0	NA	NA
2144	knbane2_2144	31066	30998	31223	6	1	0	NA	NA
2144	knbane2_2144	31031	31136	31200	9	1	0	NA	NA
2144	knbane2_2144	30939	31136	31047	6	1	0	NA	NA
2144	knbane2_2144	30915	31047	31136	6	1	0	NA	NA
2144	knbane2_2144	30913	31047	31136	6	0	0	NA	NA
2144	knbane2_2144	30902	31068	31123	9	1	0	NA	NA
2144	knbane2_2144	30777	31014	31047	6	1	0	NA	NA
2144	knbane2_2144	30725	30998	31014	9	1	0	NA	NA
2146	lamigr2_2146	31026	31128	31204	6	1	0	NA	NA
2146	lamigr2_2146	30954	31031	31156	6	0	0	NA	NA
2146	lamigr2_2146	30940	31128	31156	6	1	0	NA	NA
2146	lamigr2_2146	30930	31039	31079	6	1	0	NA	NA
2146	lamigr2_2146	30901	30988	31128	6	1	0	NA	NA
2146	lamigr2_2146	30873	31049	31111	6	0	0	NA	NA
2146	lamigr2_2146	30872	31104	31111	6	1	0	NA	NA
2146	lamigr2_2146	30866	30988	31104	6	1	0	NA	NA
2146	lamigr2_2146	30856	31079	31096	6	1	0	NA	NA
2146	lamigr2_2146	30831	31072	31079	6	1	0	NA	NA
2146	lamigr2_2146	30817	30988	31072	6	0	0	NA	NA
2146	lamigr2_2146	30790	30988	31049	6	1	0	NA	NA
2146	lamigr2_2146	30768	31031	31039	6	1	0	NA	NA
2146	lamigr2_2146	30755	30988	31031	6	1	0	NA	NA
2160	lesole2_2160	31204	31312	31326	6	1	0	NA	NA
2160	lesole2_2160	31203	31321	31323	6	1	1	NA	NA
2160	lesole2_2160	31202	31312	31321	6	1	0	NA	NA
2160	lesole2_2160	31200	31312	31322	9	1	0	NA	NA
2160	lesole2_2160	31199	31312	31323	6	1	0	NA	NA
2160	lesole2_2160	31198	31312	31324	6	1	0	NA	NA
2160	lesole2_2160	31197	31318	31319	6	1	1	NA	NA
2160	lesole2_2160	31196	31312	31318	6	0	1	NA	NA
2160	lesole2_2160	31195	31314	31315	6	1	1	NA	NA
2160	lesole2_2160	31194	31312	31314	6	0	1	NA	NA
2160	lesole2_2160	31193	31312	31317	6	0	1	NA	NA
2160	lesole2_2160	31192	31312	31317	6	0	0	NA	NA
2188	lileal2_2188	31779	31801	31810	9	1	0	NA	NA
2188	lileal2_2188	31778	31800	31812	9	0	0	NA	NA
2188	lileal2_2188	31777	31800	31811	9	1	0	NA	NA
2188	lileal2_2188	31776	31799	31815	9	0	0	NA	NA
2188	lileal2_2188	31775	31799	31813	6	0	0	NA	NA
2188	lileal2_2188	31774	31799	31814	9	0	0	NA	NA
2188	lileal2_2188	31773	31798	31803	9	1	0	NA	NA
2188	lileal2_2188	31772	31798	31804	6	1	0	NA	NA
2188	lileal2_2188	31771	31797	31807	6	1	0	NA	NA
2188	lileal2_2188	31770	31797	31805	6	1	0	NA	NA
2188	lileal2_2188	31769	31797	31806	9	0	0	NA	NA
2188	lileal2_2188	31767	31802	31808	9	1	0	NA	NA
2188	lileal2_2188	31766	31801	31809	9	1	0	NA	NA
2188	lileal2_2188	31765	31800	31796	6	1	1	NA	NA
2188	lileal2_2188	31763	31796	31801	9	1	1	NA	NA
2188	lileal2_2188	31762	31802	31796	6	1	1	NA	NA
2188	lileal2_2188	31760	31797	31796	6	1	1	NA	NA
2188	lileal2_2188	31759	31796	31799	6	0	0	NA	NA
2188	lileal2_2188	31757	31798	31796	9	1	1	NA	NA
2188	lileal2_2188	31756	31799	31796	9	1	1	NA	NA
2188	lileal2_2188	31755	31799	31796	6	1	1	NA	NA
2115	maaval2_2115	30450	30693	30720	6	1	0	NA	NA
2115	maaval2_2115	30447	30693	30715	6	1	0	NA	NA
2115	maaval2_2115	30441	30693	30703	6	1	0	NA	NA
2115	maaval2_2115	30437	30604	30693	6	1	0	NA	NA
2115	maaval2_2115	30436	30604	30693	6	1	0	NA	NA
2115	maaval2_2115	30428	30650	30681	6	1	0	NA	NA
2115	maaval2_2115	30416	30625	30667	6	1	0	NA	NA
2115	maaval2_2115	30407	30650	30659	6	1	0	NA	NA
2115	maaval2_2115	30397	30650	30655	6	1	0	NA	NA
2115	maaval2_2115	30393	30604	30650	6	1	0	NA	NA
2115	maaval2_2115	30386	30625	30633	6	1	0	NA	NA
2115	maaval2_2115	30384	30625	30629	6	1	0	NA	NA
2115	maaval2_2115	30383	30604	30625	6	1	0	NA	NA
2115	maaval2_2115	30378	30604	30622	6	0	0	NA	NA
2115	maaval2_2115	30374	30604	30612	6	0	0	NA	NA
2115	maaval2_2115	30371	30604	30609	6	0	0	NA	NA
2139	makgda2_2139	30792	30921	30933	6	0	0	NA	NA
2139	makgda2_2139	30787	30909	30915	6	0	0	NA	NA
2139	makgda2_2139	30779	30898	30915	6	0	0	NA	NA
2139	makgda2_2139	30774	30909	30926	9	1	0	NA	NA
2139	makgda2_2139	30765	30906	30908	6	1	0	NA	NA
2139	makgda2_2139	30753	30898	30873	6	1	1	NA	NA
2139	makgda2_2139	30747	30908	30873	6	1	1	NA	NA
2139	makgda2_2139	30744	30933	30873	6	1	1	NA	NA
2139	makgda2_2139	30739	30909	30873	6	1	1	NA	NA
2139	makgda2_2139	30733	30935	30873	6	1	1	NA	NA
2139	makgda2_2139	30721	30915	30873	6	1	1	NA	NA
2139	makgda2_2139	30713	30921	30873	6	1	1	NA	NA
2139	makgda2_2139	30711	30915	30873	6	1	1	NA	NA
2139	makgda2_2139	30708	30915	30973	6	1	1	NA	NA
2154	maorpa2_2154	31182	31215	31303	6	1	0	NA	NA
2154	maorpa2_2154	31181	31215	31291	6	1	0	NA	NA
2154	maorpa2_2154	31180	31212	31266	6	1	0	NA	NA
2154	maorpa2_2154	31179	31201	31257	6	1	0	NA	NA
2154	maorpa2_2154	31176	31201	31217	6	1	0	NA	NA
2154	maorpa2_2154	31173	31208	31225	6	1	0	NA	NA
2154	maorpa2_2154	31172	31181	31291	6	1	0	NA	NA
2154	maorpa2_2154	31171	31181	31303	6	1	0	NA	NA
2154	maorpa2_2154	31170	31181	31246	6	1	0	NA	NA
2154	maorpa2_2154	31168	31181	31201	6	1	0	NA	NA
2154	maorpa2_2154	31167	31181	31195	6	1	0	NA	NA
2154	maorpa2_2154	31166	31181	31227	6	1	0	NA	NA
2154	maorpa2_2154	31165	31181	31217	6	1	0	NA	NA
2154	maorpa2_2154	31164	31181	31217	6	1	0	NA	NA
2154	maorpa2_2154	31163	31181	31257	6	1	0	NA	NA
2154	maorpa2_2154	31160	31181	31285	6	1	0	NA	NA
2154	maorpa2_2154	31159	31181	31266	6	1	0	NA	NA
2154	maorpa2_2154	31158	31181	31212	6	1	0	NA	NA
2154	maorpa2_2154	31157	31188	31283	6	1	0	NA	NA
2154	maorpa2_2154	31156	31181	31262	6	1	0	NA	NA
2154	maorpa2_2154	31154	31181	31188	6	1	0	NA	NA
2154	maorpa2_2154	31153	31181	31203	6	1	0	NA	NA
2154	maorpa2_2154	31152	31181	31241	6	1	0	NA	NA
2154	maorpa2_2154	31151	31181	31275	6	1	0	NA	NA
2154	maorpa2_2154	31150	31181	31225	6	1	0	NA	NA
2154	maorpa2_2154	31149	31181	31208	6	1	0	NA	NA
2154	maorpa2_2154	31148	31181	31276	6	1	0	NA	NA
2154	maorpa2_2154	31146	31181	31265	6	1	0	NA	NA
2154	maorpa2_2154	31145	31181	31280	6	1	0	NA	NA
2154	maorpa2_2154	31144	31181	31280	6	1	0	NA	NA
2154	maorpa2_2154	31142	31181	31215	6	1	0	NA	NA
2154	maorpa2_2154	31141	31215	31280	6	1	0	NA	NA
2154	maorpa2_2154	31139	31181	31280	6	1	0	NA	NA
2154	maorpa2_2154	31137	31181	31280	6	1	0	NA	NA
2154	maorpa2_2154	31131	31181	31280	6	1	0	NA	NA
2154	maorpa2_2154	31130	31181	31280	6	1	0	NA	NA
2154	maorpa2_2154	31129	31181	31271	6	1	0	NA	NA
2148	maphro2_2148	31183	31012	31309	6	1	0	NA	NA
2148	maphro2_2148	31169	31143	31298	6	0	0	NA	NA
2148	maphro2_2148	31134	31012	31298	6	1	0	NA	NA
2148	maphro2_2148	31123	31012	31252	6	1	0	NA	NA
2148	maphro2_2148	31121	31242	31273	6	1	0	NA	NA
2148	maphro2_2148	31120	31242	31274	6	1	0	NA	NA
2148	maphro2_2148	31077	31012	31242	6	1	0	NA	NA
2148	maphro2_2148	31060	31012	31143	6	1	0	NA	NA
2148	maphro2_2148	31037	31032	31202	6	1	0	NA	NA
2148	maphro2_2148	31036	31032	31207	6	1	0	NA	NA
2148	maphro2_2148	30911	31012	31122	9	0	0	NA	NA
2148	maphro2_2148	30843	31012	31081	6	1	1	NA	NA
2148	maphro2_2148	30842	31012	31081	6	1	0	NA	NA
2148	maphro2_2148	30788	31012	31032	6	1	1	NA	NA
2150	mcinow2_2150	30928	31080	31149	6	1	0	NA	NA
2150	mcinow2_2150	30923	31080	31145	6	1	0	NA	NA
2150	mcinow2_2150	30916	31074	31142	6	1	0	NA	NA
2150	mcinow2_2150	30904	31130	31089	9	1	1	NA	NA
2150	mcinow2_2150	30900	31089	31118	6	1	0	NA	NA
2150	mcinow2_2150	30896	31126	31089	6	1	1	NA	NA
2150	mcinow2_2150	30885	31118	31089	6	1	1	NA	NA
2150	mcinow2_2150	30882	31089	31118	6	1	0	NA	NA
2150	mcinow2_2150	30874	31077	31110	6	1	0	NA	NA
2150	mcinow2_2150	30865	31099	31102	6	1	0	NA	NA
2150	mcinow2_2150	30857	31077	31099	6	1	0	NA	NA
2150	mcinow2_2150	30854	31074	31080	6	1	0	NA	NA
2150	mcinow2_2150	30850	31089	31074	6	0	1	NA	NA
2150	mcinow2_2150	30847	31077	31074	9	1	1	NA	NA
2123	mecopa2_2123	30869	30649	31108	9	0	0	NA	NA
2123	mecopa2_2123	30838	30649	31085	6	1	0	NA	NA
2123	mecopa2_2123	30800	30649	31059	9	0	0	NA	NA
2123	mecopa2_2123	30738	30649	31021	6	1	0	NA	NA
2123	mecopa2_2123	30720	30649	31016	9	0	0	NA	NA
2123	mecopa2_2123	30703	30649	30992	6	1	0	NA	NA
2123	mecopa2_2123	30688	30794	30982	9	1	0	NA	NA
2123	mecopa2_2123	30664	30649	30967	6	1	0	NA	NA
2123	mecopa2_2123	30619	30649	30934	6	1	0	NA	NA
2123	mecopa2_2123	30603	30649	30920	6	0	0	NA	NA
2123	mecopa2_2123	30561	30865	30892	9	1	0	NA	NA
2123	mecopa2_2123	30552	30865	30881	9	1	0	NA	NA
2123	mecopa2_2123	30538	30649	30865	6	1	0	NA	NA
2123	mecopa2_2123	30532	30794	30847	9	1	0	NA	NA
2123	mecopa2_2123	30522	30794	30833	9	1	0	NA	NA
2123	mecopa2_2123	30510	30794	30804	9	1	0	NA	NA
2123	mecopa2_2123	30506	30649	30794	6	1	0	NA	NA
2123	mecopa2_2123	30453	30678	30726	9	0	0	NA	NA
2123	mecopa2_2123	30440	30678	30704	6	1	0	NA	NA
2123	mecopa2_2123	30423	30649	30678	6	0	0	NA	NA
2123	mecopa2_2123	30410	30649	30664	9	1	0	NA	NA
2161	melial2_2161	31254	31331	31347	6	1	1	NA	NA
2161	melial2_2161	31253	31338	31342	6	1	0	NA	NA
2161	melial2_2161	31252	31331	31342	6	1	1	NA	NA
2161	melial2_2161	31251	31336	31340	6	1	0	NA	NA
2161	melial2_2161	31250	31336	31337	6	1	0	NA	NA
2161	melial2_2161	31249	31331	31336	6	0	1	NA	NA
2161	melial2_2161	31248	31331	31337	6	0	1	NA	NA
2161	melial2_2161	31246	31331	31340	6	0	1	NA	NA
2161	melial2_2161	31245	31343	31345	6	1	0	NA	NA
2161	melial2_2161	31244	31345	31331	6	1	1	NA	NA
2161	melial2_2161	31242	31343	31331	6	1	1	NA	NA
2161	melial2_2161	31238	31332	31349	6	1	0	NA	NA
2161	melial2_2161	31237	31331	31332	6	1	1	NA	NA
2186	moaahe2_2186	31733	31773	31775	6	1	0	NA	NA
2186	moaahe2_2186	31732	31769	31773	6	1	0	NA	NA
2186	moaahe2_2186	31731	31768	31773	6	1	0	NA	NA
2186	moaahe2_2186	31730	31773	31774	6	1	0	NA	NA
2186	moaahe2_2186	31729	31773	31774	6	1	0	NA	NA
2186	moaahe2_2186	31728	31771	31772	6	1	0	NA	NA
2186	moaahe2_2186	31727	31771	31769	6	1	1	NA	NA
2186	moaahe2_2186	31726	31771	31768	6	1	1	NA	NA
2186	moaahe2_2186	31725	31771	31774	6	1	1	NA	NA
2186	moaahe2_2186	31724	31772	31774	6	1	0	NA	NA
2186	moaahe2_2186	31722	31761	31767	6	1	0	NA	NA
2186	moaahe2_2186	31721	31761	31769	6	1	0	NA	NA
2186	moaahe2_2186	31720	31761	31771	6	1	0	NA	NA
2186	moaahe2_2186	31719	31761	31772	6	1	0	NA	NA
2186	moaahe2_2186	31718	31761	31773	6	1	0	NA	NA
2186	moaahe2_2186	31717	31775	31776	6	1	0	NA	NA
2186	moaahe2_2186	31716	31761	31775	6	1	0	NA	NA
2186	moaahe2_2186	31715	31764	31776	6	1	1	NA	NA
2186	moaahe2_2186	31714	31763	31765	6	1	1	NA	NA
2186	moaahe2_2186	31713	31763	31764	6	1	1	NA	NA
2186	moaahe2_2186	31712	31761	31763	6	1	0	NA	NA
2186	moaahe2_2186	31711	31761	31764	6	1	1	NA	NA
2186	moaahe2_2186	31710	31762	31766	6	1	0	NA	NA
2186	moaahe2_2186	31709	31761	31762	6	1	0	NA	NA
2133	mogljo2_2133	30607	30801	30856	6	0	0	NA	NA
2133	mogljo2_2133	30933	31146	31154	6	1	0	NA	NA
2133	mogljo2_2133	30926	30792	31146	6	1	0	NA	NA
2133	mogljo2_2133	30924	30768	31146	6	1	0	NA	NA
2133	mogljo2_2133	30908	31135	30885	6	1	1	NA	NA
2133	mogljo2_2133	30826	30768	30900	6	0	0	NA	NA
2133	mogljo2_2133	30751	30770	30801	6	1	0	NA	NA
2133	mogljo2_2133	30586	30830	30798	6	1	1	NA	NA
2133	mogljo2_2133	30689	30830	30900	6	0	0	NA	NA
2133	mogljo2_2133	30687	30897	30900	6	0	0	NA	NA
2133	mogljo2_2133	30601	30801	30768	6	1	1	NA	NA
2133	mogljo2_2133	30596	30806	30768	6	1	1	NA	NA
2133	mogljo2_2133	30593	30885	30768	6	0	1	NA	NA
2133	mogljo2_2133	30590	30889	30768	6	0	1	NA	NA
2133	mogljo2_2133	30582	30798	30768	6	1	1	NA	NA
2133	mogljo2_2133	30492	30770	30768	9	1	1	NA	NA
2133	mogljo2_2133	30618	30792	30770	6	1	1	NA	NA
2133	mogljo2_2133	30621	30792	30819	6	1	1	NA	NA
2133	mogljo2_2133	30616	30806	30885	6	1	0	NA	NA
2133	mogljo2_2133	30612	30879	30880	6	0	0	NA	NA
2133	mogljo2_2133	30610	30806	30879	6	0	0	NA	NA
2133	mogljo2_2133	30608	30840	30856	6	1	0	NA	NA
2133	mogljo2_2133	30605	30801	30840	6	1	0	NA	NA
2133	mogljo2_2133	30588	30830	30897	6	0	0	NA	NA
2133	mogljo2_2133	30584	30798	30823	6	1	1	NA	NA
2173	nabiqa2_2173	31479	31557	31564	6	0	0	NA	NA
2173	nabiqa2_2173	31478	31557	31563	6	0	0	NA	NA
2173	nabiqa2_2173	31477	31557	31562	6	0	0	NA	NA
2173	nabiqa2_2173	31476	31557	31561	6	0	0	NA	NA
2173	nabiqa2_2173	31475	31559	31560	6	1	0	NA	NA
2173	nabiqa2_2173	31474	31556	31559	6	1	0	NA	NA
2173	nabiqa2_2173	31473	31556	31558	6	1	0	NA	NA
2173	nabiqa2_2173	31472	31555	31556	6	1	0	NA	NA
2173	nabiqa2_2173	31471	31555	31557	6	0	0	NA	NA
2151	nnpopa2_2151	31079	31148	31213	6	1	0	NA	NA
2151	nnpopa2_2151	31078	31148	31222	6	1	0	NA	NA
2151	nnpopa2_2151	31074	31148	31231	6	0	0	NA	NA
2151	nnpopa2_2151	31071	31161	31231	6	1	0	NA	NA
2151	nnpopa2_2151	31025	31148	31161	6	0	0	NA	NA
2151	nnpopa2_2151	31023	31148	31171	6	0	0	NA	NA
2151	nnpopa2_2151	31018	31148	31180	6	0	0	NA	NA
2151	nnpopa2_2151	31000	31148	31153	6	0	0	NA	NA
2151	nnpopa2_2151	30997	31153	31159	6	1	0	NA	NA
2151	nnpopa2_2151	30991	31148	31159	6	0	0	NA	NA
2130	nonakr2_2130	30891	30688	31066	6	1	0	NA	NA
2130	nonakr2_2130	30886	30688	30778	9	1	0	NA	NA
2130	nonakr2_2130	30880	30787	31113	6	1	0	NA	NA
2130	nonakr2_2130	30748	30688	31030	6	1	0	NA	NA
2130	nonakr2_2130	30685	30688	30941	6	1	0	NA	NA
2130	nonakr2_2130	30682	30688	30850	6	1	0	NA	NA
2130	nonakr2_2130	30680	30850	30941	6	1	0	NA	NA
2130	nonakr2_2130	30678	30850	30857	6	1	0	NA	NA
2130	nonakr2_2130	30677	30857	30941	6	1	0	NA	NA
2130	nonakr2_2130	30672	30688	30778	9	1	0	NA	NA
2130	nonakr2_2130	30670	30778	30787	6	1	0	NA	NA
2130	nonakr2_2130	30668	30778	30818	6	1	0	NA	NA
2130	nonakr2_2130	30667	30778	30788	6	1	0	NA	NA
2130	nonakr2_2130	30666	30778	30783	6	1	0	NA	NA
2130	nonakr2_2130	30659	30788	30893	6	1	0	NA	NA
2130	nonakr2_2130	30651	30697	30893	6	1	0	NA	NA
2130	nonakr2_2130	30650	30688	30697	9	1	0	NA	NA
2130	nonakr2_2130	30646	30697	30746	6	1	0	NA	NA
2130	nonakr2_2130	30645	30697	30717	6	1	0	NA	NA
2130	nonakr2_2130	30643	30697	30709	6	1	0	NA	NA
2130	nonakr2_2130	30642	30697	30706	6	1	0	NA	NA
2130	nonakr2_2130	30641	30697	30893	6	1	0	NA	NA
2130	nonakr2_2130	30640	30688	30697	6	1	0	NA	NA
2217	nxduvi2_2217	32091	32320	32387	6	1	0	NA	NA
2217	nxduvi2_2217	32090	32319	32320	6	1	0	NA	NA
2217	nxduvi2_2217	32089	32319	32320	6	1	0	NA	NA
2217	nxduvi2_2217	32086	32178	32388	6	1	1	NA	NA
2217	nxduvi2_2217	32080	32178	32319	6	1	0	NA	NA
2217	nxduvi2_2217	32079	32178	32250	6	0	0	NA	NA
2217	nxduvi2_2217	32078	32178	32251	6	0	0	NA	NA
2217	nxduvi2_2217	32077	32178	32252	6	1	0	NA	NA
2217	nxduvi2_2217	32076	32180	32389	6	1	0	NA	NA
2217	nxduvi2_2217	32075	32180	32249	6	1	0	NA	NA
2217	nxduvi2_2217	32074	32180	32248	6	1	0	NA	NA
2217	nxduvi2_2217	32073	32180	32248	6	1	0	NA	NA
2217	nxduvi2_2217	32072	32180	32247	6	1	0	NA	NA
2217	nxduvi2_2217	32071	32178	32180	6	1	0	NA	NA
2217	nxduvi2_2217	32070	32178	32179	6	1	0	NA	NA
2136	pabita2_2136	31059	31229	30791	6	0	1	NA	NA
2136	pabita2_2136	31049	31211	30791	6	0	1	NA	NA
2136	pabita2_2136	31015	31192	31176	6	1	1	NA	NA
2136	pabita2_2136	30995	30791	31176	6	1	0	NA	NA
2136	pabita2_2136	30961	31050	31152	6	0	0	NA	NA
2136	pabita2_2136	30922	31067	31140	6	1	1	NA	NA
2136	pabita2_2136	30903	31067	31050	6	1	1	NA	NA
2136	pabita2_2136	30789	30791	31050	6	1	1	NA	NA
2136	pabita2_2136	30754	31005	30803	6	0	1	NA	NA
2136	pabita2_2136	30701	30981	30803	6	1	1	NA	NA
2136	pabita2_2136	30599	30836	30914	9	0	1	NA	NA
2136	pabita2_2136	30529	30836	30803	9	1	1	NA	NA
2136	pabita2_2136	30513	30803	30791	6	1	1	NA	NA
2184	palofa2_2184	31695	31755	31757	6	1	0	NA	NA
2184	palofa2_2184	31694	31755	31756	6	1	0	NA	NA
2184	palofa2_2184	31687	31722	31755	6	0	0	NA	NA
2184	palofa2_2184	31684	31749	31754	6	0	1	NA	NA
2184	palofa2_2184	31683	31751	31752	6	1	1	NA	NA
2184	palofa2_2184	31682	31749	31751	6	1	1	NA	NA
2184	palofa2_2184	31681	31722	31749	6	1	0	NA	NA
2184	palofa2_2184	31678	31747	31748	6	0	0	NA	NA
2184	palofa2_2184	31676	31744	31747	6	0	1	NA	NA
2184	palofa2_2184	31673	31745	31746	6	1	1	NA	NA
2184	palofa2_2184	31672	31744	31745	6	1	1	NA	NA
2184	palofa2_2184	31671	31722	31744	6	1	0	NA	NA
2184	palofa2_2184	31670	31722	31732	6	1	0	NA	NA
2184	palofa2_2184	31669	31738	31743	6	0	1	NA	NA
2184	palofa2_2184	31668	31732	31740	6	1	1	NA	NA
2184	palofa2_2184	31667	31732	31738	6	1	0	NA	NA
2184	palofa2_2184	31666	31732	31736	6	1	1	NA	NA
2184	palofa2_2184	31665	31732	31734	6	1	1	NA	NA
2184	palofa2_2184	31664	31729	31725	6	1	1	NA	NA
2184	palofa2_2184	31663	31722	31723	6	1	0	NA	NA
2184	palofa2_2184	31661	31723	31726	6	1	1	NA	NA
2184	palofa2_2184	31660	31723	31724	6	1	1	NA	NA
2184	palofa2_2184	31659	31723	31725	6	1	1	NA	NA
2143	pebime2_2143	31055	30969	31124	6	1	0	NA	NA
2143	pebime2_2143	31039	31132	31134	6	1	0	NA	NA
2143	pebime2_2143	31038	31197	31219	6	1	0	NA	NA
2143	pebime2_2143	31033	31125	31197	6	0	0	NA	NA
2143	pebime2_2143	31028	31119	31141	6	1	0	NA	NA
2143	pebime2_2143	31027	31127	31141	6	1	0	NA	NA
2143	pebime2_2143	31022	30969	31197	6	1	0	NA	NA
2143	pebime2_2143	30976	30969	31129	6	1	0	NA	NA
2143	pebime2_2143	30973	30969	31119	6	1	0	NA	NA
2143	pebime2_2143	30970	30969	31115	6	1	0	NA	NA
